C137613,41,1,600.17,0,Low Spender
C137614,34,5,896,3,Regular Buyer
C137616,46,1,600.17,0,Low Spender
C137617,67,3,5401.53,0,Low Spender
C137623,29,4,9602.72,2,VIP / High Spender
C137625,59,4,573.44,3,Regular Buyer
C137629,50,2,1200.32,0,Low Spender
C137631,58,1,300.08,0,Low Spender
C137632,41,3,47.07,1,Occasional Buyer
C137635,30,1,300.08,1,Occasional Buyer
C137636,37,1,300.08,1,Occasional Buyer
C137641,33,5,26250,2,VIP / High Spender
C137643,50,3,47.07,0,Low Spender
C137644,28,3,322.56,1,Occasional Buyer
C137645,48,2,1200.32,0,Low Spender
C137647,67,3,365.94,0,Low Spender
C137652,19,5,7502,2,VIP / High Spender
C137655,42,1,300.08,0,Low Spender
C137657,44,2,20.92,0,Low Spender
C137658,39,1,300.08,1,Occasional Buyer
C137662,40,3,2700.7200000000003,1,Occasional Buyer
C137669,26,1,1050,1,Occasional Buyer
C137676,18,1,5.23,1,Occasional Buyer
C137679,33,1,40.66,1,Occasional Buyer
C137688,23,5,7502,2,VIP / High Spender
C137689,35,4,9602.72,2,VIP / High Spender
C137694,53,3,47.07,0,Low Spender
C137697,25,3,2700.7200000000003,1,Occasional Buyer
C137699,20,3,322.56,1,Occasional Buyer
C137702,47,2,1200.32,0,Low Spender
C137703,51,3,47.07,0,Low Spender
C137706,39,4,650.56,3,Regular Buyer
C137715,46,4,573.44,3,Regular Buyer
C137716,61,2,162.64,0,Low Spender
C137718,24,1,300.08,1,Occasional Buyer
C137719,57,4,4801.28,3,Regular Buyer
C137723,52,5,1016.5,3,Regular Buyer
C137724,40,2,1200.32,1,Occasional Buyer
C137726,28,1,40.66,1,Occasional Buyer
C137728,34,2,60.6,1,Occasional Buyer
C137730,22,4,4801.28,1,Occasional Buyer
C137734,66,2,162.64,0,Low Spender
C137735,53,4,9602.72,2,VIP / High Spender
C137736,40,1,11.73,0,Low Spender
C137737,30,2,20.92,1,Occasional Buyer
C137740,23,1,5.23,1,Occasional Buyer
C137741,57,1,5.23,0,Low Spender
C137742,54,4,9602.72,2,VIP / High Spender
C137747,50,3,5401.53,3,Regular Buyer
C137748,51,3,2700.7200000000003,3,Regular Buyer
C137749,65,1,15.15,0,Low Spender
C137752,68,1,5.23,0,Low Spender
C137760,32,2,20.92,1,Occasional Buyer
C137761,25,5,130.75,1,Occasional Buyer
C137762,26,1,35.84,1,Occasional Buyer
C137763,48,5,26250,2,VIP / High Spender
C137764,20,4,187.68,1,Occasional Buyer
C137765,25,4,650.56,1,Occasional Buyer
C137769,33,1,35.84,1,Occasional Buyer
C137771,57,5,7502,3,Regular Buyer
C137773,64,1,1050,0,Low Spender
C137774,66,1,600.17,0,Low Spender
C137775,34,2,162.64,1,Occasional Buyer
C137783,26,5,7502,2,VIP / High Spender
C137784,53,5,130.75,3,Regular Buyer
C137785,55,3,2700.7200000000003,0,Low Spender
C137794,53,1,5.23,0,Low Spender
C137798,19,1,300.08,1,Occasional Buyer
C137804,23,5,15004.25,2,VIP / High Spender
C137806,33,1,300.08,1,Occasional Buyer
C137809,50,4,4801.28,3,Regular Buyer
C137813,53,4,83.68,3,Regular Buyer
C137819,38,5,130.75,3,Regular Buyer
C137820,29,4,83.68,1,Occasional Buyer
C137822,67,1,300.08,0,Low Spender
C137829,60,3,2700.7200000000003,0,Low Spender
C137833,63,3,365.94,0,Low Spender
C137836,25,5,1016.5,3,Regular Buyer
C137840,48,3,2700.7200000000003,3,Regular Buyer
C137841,60,3,322.56,0,Low Spender
C137844,31,2,143.36,1,Occasional Buyer
C137846,63,4,16800,2,VIP / High Spender
C137849,21,1,40.66,1,Occasional Buyer
C137854,40,2,143.36,1,Occasional Buyer
C137856,35,3,365.94,1,Occasional Buyer
C137858,49,2,1200.32,0,Low Spender
C137863,47,1,600.17,0,Low Spender
C137867,25,4,83.68,1,Occasional Buyer
C137874,37,1,5.23,1,Occasional Buyer
C137878,57,3,105.57,0,Low Spender
C137879,29,5,1016.5,3,Regular Buyer
C137881,49,3,5401.53,3,Regular Buyer
C137882,41,2,4200,1,Occasional Buyer
C137885,27,2,1200.32,1,Occasional Buyer
C137886,19,3,47.07,1,Occasional Buyer
C137897,29,4,4801.28,1,Occasional Buyer
C137910,25,2,162.64,1,Occasional Buyer
C137911,36,4,9602.72,2,VIP / High Spender
C137912,49,5,293.25,3,Regular Buyer
C137915,60,4,4801.28,3,Regular Buyer
C137916,53,2,2400.68,0,Low Spender
C137918,27,1,300.08,1,Occasional Buyer
C137920,41,1,300.08,0,Low Spender
C137924,48,4,4801.28,3,Regular Buyer
C137927,37,3,365.94,1,Occasional Buyer
C137928,56,2,143.36,0,Low Spender
C137931,27,4,16800,2,VIP / High Spender
C137932,65,5,7502,3,Regular Buyer
C137934,25,4,4801.28,1,Occasional Buyer
C137935,25,5,896,3,Regular Buyer
C137937,61,5,896,3,Regular Buyer
C137939,25,2,162.64,1,Occasional Buyer
C137943,30,5,7502,2,VIP / High Spender
C137946,59,4,242.4,3,Regular Buyer
C137948,38,2,46.92,1,Occasional Buyer
C137952,44,4,4801.28,3,Regular Buyer
C137953,52,1,11.73,0,Low Spender
C137956,28,4,4801.28,1,Occasional Buyer
C137963,33,1,5.23,1,Occasional Buyer
C137965,50,1,5.23,0,Low Spender
C137966,60,1,40.66,0,Low Spender
C137967,21,4,4801.28,1,Occasional Buyer
C137973,57,2,162.64,0,Low Spender
C137975,52,3,365.94,0,Low Spender
C137977,26,2,20.92,1,Occasional Buyer
C137980,51,2,20.92,0,Low Spender
C137988,27,3,2700.7200000000003,1,Occasional Buyer
C137989,56,4,187.68,3,Regular Buyer
C137993,30,5,15004.25,2,VIP / High Spender
C137994,61,1,300.08,0,Low Spender
C137995,22,1,300.08,1,Occasional Buyer
C137997,31,2,1200.32,1,Occasional Buyer
C137998,60,2,162.64,0,Low Spender
C138000,41,3,365.94,1,Occasional Buyer
C138004,53,4,650.56,3,Regular Buyer
C138006,21,4,4801.28,1,Occasional Buyer
C138008,34,3,365.94,1,Occasional Buyer
C138011,22,5,7502,2,VIP / High Spender
C138018,28,4,573.44,1,Occasional Buyer
C138026,63,4,4801.28,3,Regular Buyer
C138028,20,4,650.56,1,Occasional Buyer
C138031,59,4,650.56,3,Regular Buyer
C138033,62,2,1200.32,0,Low Spender
C138037,53,2,1200.32,0,Low Spender
C138039,47,3,2700.7200000000003,3,Regular Buyer
C138040,25,5,7502,2,VIP / High Spender
C138041,67,3,2700.7200000000003,0,Low Spender
C138044,56,3,2700.7200000000003,0,Low Spender
C138047,31,1,35.84,1,Occasional Buyer
C138053,60,2,20.92,0,Low Spender
C138054,45,3,47.07,0,Low Spender
C138059,53,4,573.44,3,Regular Buyer
C138062,50,5,7502,2,VIP / High Spender
C138063,65,4,4801.28,3,Regular Buyer
C138064,66,4,4801.28,3,Regular Buyer
C138069,55,3,2700.7200000000003,0,Low Spender
C138070,23,2,20.92,1,Occasional Buyer
C138072,42,4,9602.72,2,VIP / High Spender
C138077,55,4,4801.28,3,Regular Buyer
C138079,19,2,2400.68,1,Occasional Buyer
C138080,27,3,9450,2,VIP / High Spender
C138081,27,4,573.44,1,Occasional Buyer
C138085,55,5,7502,3,Regular Buyer
C138090,29,5,130.75,3,Regular Buyer
C138097,61,1,5.23,0,Low Spender
C138099,22,2,46.92,1,Occasional Buyer
C138100,49,2,46.92,0,Low Spender
C138102,24,2,143.36,1,Occasional Buyer
C138110,60,1,300.08,0,Low Spender
C138111,23,4,573.44,1,Occasional Buyer
C138116,34,3,105.57,1,Occasional Buyer
C138119,52,1,35.84,0,Low Spender
C138124,33,5,7502,2,VIP / High Spender
C138127,21,1,300.08,1,Occasional Buyer
C138133,56,4,4801.28,3,Regular Buyer
C138136,45,1,35.84,0,Low Spender
C138138,64,5,7502,3,Regular Buyer
C138139,47,1,5.23,0,Low Spender
C138141,67,5,7502,3,Regular Buyer
C138142,33,2,60.6,1,Occasional Buyer
C138143,63,2,2400.68,0,Low Spender
C138145,65,1,300.08,0,Low Spender
C138147,56,4,573.44,3,Regular Buyer
C138148,43,5,130.75,3,Regular Buyer
C138150,48,2,20.92,0,Low Spender
C138152,25,1,40.66,1,Occasional Buyer
C138159,63,4,187.68,3,Regular Buyer
C138164,63,1,5.23,0,Low Spender
C138165,23,4,650.56,1,Occasional Buyer
C138178,37,3,365.94,1,Occasional Buyer
C138181,32,2,1200.32,1,Occasional Buyer
C138187,37,5,130.75,3,Regular Buyer
C138193,22,4,4801.28,1,Occasional Buyer
C138195,19,4,242.4,1,Occasional Buyer
C138196,19,1,300.08,1,Occasional Buyer
C138198,44,1,1050,0,Low Spender
C138203,36,3,105.57,1,Occasional Buyer
C138210,66,4,9602.72,2,VIP / High Spender
C138212,40,3,2700.7200000000003,1,Occasional Buyer
C138213,19,3,9450,2,VIP / High Spender
C138219,18,5,1016.5,1,Occasional Buyer
C138226,27,1,300.08,1,Occasional Buyer
C138231,49,1,300.08,0,Low Spender
C138232,68,3,365.94,0,Low Spender
C138242,57,3,105.57,0,Low Spender
C138243,35,5,130.75,3,Regular Buyer
C138247,64,4,16800,2,VIP / High Spender
C138250,26,3,2700.7200000000003,1,Occasional Buyer
C138252,54,4,187.68,3,Regular Buyer
C138253,49,5,130.75,3,Regular Buyer
C138254,19,2,2400.68,1,Occasional Buyer
C138257,41,5,7502,2,VIP / High Spender
C138259,57,2,1200.32,0,Low Spender
C138267,69,2,20.92,0,Low Spender
C138277,34,2,1200.32,1,Occasional Buyer
C138278,42,4,4801.28,3,Regular Buyer
C138279,49,3,365.94,0,Low Spender
C138281,20,5,896,1,Occasional Buyer
C138284,30,5,1016.5,3,Regular Buyer
C138286,27,3,2700.7200000000003,1,Occasional Buyer
C138288,25,5,15004.25,2,VIP / High Spender
C138290,65,1,300.08,0,Low Spender
C138293,18,1,300.08,1,Occasional Buyer
C138296,57,5,378.75,3,Regular Buyer
C138297,40,1,11.73,0,Low Spender
C138298,19,1,300.08,1,Occasional Buyer
C138301,24,4,573.44,1,Occasional Buyer
C138306,56,4,4801.28,3,Regular Buyer
C138314,48,3,365.94,0,Low Spender
C138315,29,2,162.64,1,Occasional Buyer
C138316,50,4,650.56,3,Regular Buyer
C138319,23,3,2700.7200000000003,1,Occasional Buyer
C138321,57,1,600.17,0,Low Spender
C138323,64,3,2700.7200000000003,0,Low Spender
C138327,54,2,20.92,0,Low Spender
C138330,60,2,1200.32,0,Low Spender
C138334,48,3,105.57,0,Low Spender
C138337,24,3,136.35000000000002,1,Occasional Buyer
C138345,67,4,650.56,3,Regular Buyer
C138347,42,3,2700.7200000000003,1,Occasional Buyer
C138348,26,2,162.64,1,Occasional Buyer
C138351,26,3,2700.7200000000003,1,Occasional Buyer
C138357,67,3,2700.7200000000003,0,Low Spender
C138358,43,1,600.17,0,Low Spender
C138360,44,5,7502,2,VIP / High Spender
C138364,51,5,293.25,3,Regular Buyer
C138366,67,2,20.92,0,Low Spender
C138368,61,5,1016.5,3,Regular Buyer
C138370,31,1,300.08,1,Occasional Buyer
C138372,27,5,7502,2,VIP / High Spender
C138373,42,2,1200.32,0,Low Spender
C138374,44,3,2700.7200000000003,3,Regular Buyer
C138379,64,1,35.84,0,Low Spender
C138381,48,5,15004.25,2,VIP / High Spender
C138383,32,1,5.23,1,Occasional Buyer
C138388,19,1,600.17,1,Occasional Buyer
C138393,52,3,47.07,0,Low Spender
C138394,23,1,300.08,1,Occasional Buyer
C138401,50,1,40.66,0,Low Spender
C138402,29,4,4801.28,1,Occasional Buyer
C138403,57,4,4801.28,3,Regular Buyer
C138406,20,5,7502,2,VIP / High Spender
C138408,19,5,130.75,1,Occasional Buyer
C138409,40,1,15.15,0,Low Spender
C138412,49,1,35.84,0,Low Spender
C138416,44,3,47.07,1,Occasional Buyer
C138423,68,3,2700.7200000000003,0,Low Spender
C138425,49,4,650.56,3,Regular Buyer
C138427,56,3,2700.7200000000003,0,Low Spender
C138428,32,1,5.23,1,Occasional Buyer
C138430,34,4,83.68,1,Occasional Buyer
C138432,33,5,896,3,Regular Buyer
C138435,32,2,46.92,1,Occasional Buyer
C138439,56,4,4801.28,3,Regular Buyer
C138444,69,5,7502,3,Regular Buyer
C138447,36,2,1200.32,1,Occasional Buyer
C138457,61,3,2700.7200000000003,0,Low Spender
C138458,66,4,242.4,3,Regular Buyer
C138459,59,1,5.23,0,Low Spender
C138460,58,1,300.08,0,Low Spender
C138461,53,2,4200,0,Low Spender
C138463,24,4,4801.28,1,Occasional Buyer
C138470,21,2,20.92,1,Occasional Buyer
C138475,57,2,2400.68,0,Low Spender
C138481,30,2,1200.32,1,Occasional Buyer
C138482,34,2,162.64,1,Occasional Buyer
C138484,66,1,300.08,0,Low Spender
C138486,30,4,4801.28,1,Occasional Buyer
C138487,53,2,143.36,0,Low Spender
C138489,58,5,1016.5,3,Regular Buyer
C138491,18,5,26250,2,VIP / High Spender
C138492,53,1,300.08,0,Low Spender
C138497,31,2,1200.32,1,Occasional Buyer
C138499,22,5,7502,2,VIP / High Spender
C138503,27,3,2700.7200000000003,1,Occasional Buyer
C138505,55,3,47.07,0,Low Spender
C138507,31,4,83.68,1,Occasional Buyer
C138509,43,2,20.92,0,Low Spender
C138510,45,5,1016.5,3,Regular Buyer
C138512,55,4,9602.72,2,VIP / High Spender
C138519,63,4,4801.28,3,Regular Buyer
C138521,19,1,40.66,1,Occasional Buyer
C138525,44,1,600.17,0,Low Spender
C138529,68,4,4801.28,3,Regular Buyer
C138530,44,5,7502,2,VIP / High Spender
C138531,36,3,9450,2,VIP / High Spender
C138532,50,1,300.08,0,Low Spender
C138537,18,4,83.68,1,Occasional Buyer
C138538,26,4,4801.28,1,Occasional Buyer
C138541,45,3,2700.7200000000003,3,Regular Buyer
C138545,38,1,300.08,1,Occasional Buyer
C138546,25,5,1016.5,3,Regular Buyer
C138548,47,4,573.44,3,Regular Buyer
C138550,46,5,130.75,3,Regular Buyer
C138554,39,2,46.92,1,Occasional Buyer
C138555,60,5,7502,3,Regular Buyer
C138556,66,3,2700.7200000000003,0,Low Spender
C138558,19,4,242.4,1,Occasional Buyer
C138560,60,2,143.36,0,Low Spender
C138563,51,5,26250,2,VIP / High Spender
C138567,48,5,26250,2,VIP / High Spender
C138571,27,3,365.94,1,Occasional Buyer
C138573,32,5,130.75,3,Regular Buyer
C138577,67,3,365.94,0,Low Spender
C138578,45,1,15.15,0,Low Spender
C138582,19,4,4801.28,1,Occasional Buyer
C138589,42,4,4801.28,3,Regular Buyer
C138591,64,1,300.08,0,Low Spender
C138592,54,2,20.92,0,Low Spender
C138594,44,5,1016.5,3,Regular Buyer
C138595,60,4,83.68,3,Regular Buyer
C138598,27,4,83.68,1,Occasional Buyer
C138606,58,3,2700.7200000000003,0,Low Spender
C138609,39,5,7502,2,VIP / High Spender
C138611,67,4,83.68,3,Regular Buyer
C138613,32,5,130.75,3,Regular Buyer
C138618,25,1,40.66,1,Occasional Buyer
C138623,18,1,300.08,1,Occasional Buyer
C138627,48,5,7502,2,VIP / High Spender
C138631,51,5,7502,2,VIP / High Spender
C138639,36,5,7502,2,VIP / High Spender
C138642,34,3,2700.7200000000003,1,Occasional Buyer
C138646,38,5,26250,2,VIP / High Spender
C138647,40,1,300.08,0,Low Spender
C138649,47,4,4801.28,3,Regular Buyer
C138653,30,3,2700.7200000000003,1,Occasional Buyer
C138655,62,5,378.75,3,Regular Buyer
C138656,69,2,20.92,0,Low Spender
C138657,59,2,1200.32,0,Low Spender
C138665,48,2,1200.32,0,Low Spender
C138666,29,3,9450,2,VIP / High Spender
C138667,29,5,7502,2,VIP / High Spender
C138675,33,2,20.92,1,Occasional Buyer
C138676,19,4,650.56,1,Occasional Buyer
C138677,18,1,1050,1,Occasional Buyer
C138680,63,3,365.94,0,Low Spender
C138682,18,3,9450,2,VIP / High Spender
C138689,22,5,7502,2,VIP / High Spender
C138690,39,1,300.08,1,Occasional Buyer
C138695,52,3,47.07,0,Low Spender
C138696,35,5,130.75,3,Regular Buyer
C138697,22,3,2700.7200000000003,1,Occasional Buyer
C138701,41,3,322.56,1,Occasional Buyer
C138706,49,1,40.66,0,Low Spender
C138708,63,2,20.92,0,Low Spender
C138712,25,2,1200.32,1,Occasional Buyer
C138715,27,1,300.08,1,Occasional Buyer
C138717,64,3,105.57,0,Low Spender
C138718,28,3,5401.53,1,Occasional Buyer
C138721,20,5,130.75,1,Occasional Buyer
C138724,24,4,9602.72,2,VIP / High Spender
C138727,29,4,4801.28,1,Occasional Buyer
C138731,58,4,9602.72,2,VIP / High Spender
C138733,21,4,650.56,1,Occasional Buyer
C138744,53,2,20.92,0,Low Spender
C138747,35,2,2400.68,1,Occasional Buyer
C138749,33,4,4801.28,3,Regular Buyer
C138755,52,1,35.84,0,Low Spender
C138761,55,5,7502,3,Regular Buyer
C138767,69,4,4801.28,3,Regular Buyer
C138769,49,4,4801.28,3,Regular Buyer
C138771,47,2,143.36,0,Low Spender
C138774,25,5,7502,2,VIP / High Spender
C138780,20,5,7502,2,VIP / High Spender
C138784,31,5,1016.5,3,Regular Buyer
C138787,34,4,650.56,1,Occasional Buyer
C138789,44,1,300.08,0,Low Spender
C138790,22,2,46.92,1,Occasional Buyer
C138791,61,2,60.6,0,Low Spender
C138792,62,1,35.84,0,Low Spender
C138795,32,2,1200.32,1,Occasional Buyer
C138799,43,4,4801.28,3,Regular Buyer
C138801,52,4,9602.72,2,VIP / High Spender
C138804,31,1,300.08,1,Occasional Buyer
C138810,49,5,293.25,3,Regular Buyer
C138812,58,5,130.75,3,Regular Buyer
C138814,47,4,4801.28,3,Regular Buyer
C138815,29,1,600.17,1,Occasional Buyer
C138817,31,2,162.64,1,Occasional Buyer
C138822,66,2,46.92,0,Low Spender
C138827,39,1,11.73,1,Occasional Buyer
C138829,66,4,83.68,3,Regular Buyer
C138843,57,4,4801.28,3,Regular Buyer
C138847,64,4,650.56,3,Regular Buyer
C138852,69,5,7502,3,Regular Buyer
C138855,21,5,896,1,Occasional Buyer
C138856,32,3,365.94,1,Occasional Buyer
C138865,37,1,300.08,1,Occasional Buyer
C138866,30,5,7502,2,VIP / High Spender
C138875,30,5,378.75,3,Regular Buyer
C138877,23,3,322.56,1,Occasional Buyer
C138878,26,5,1016.5,3,Regular Buyer
C138886,59,5,130.75,3,Regular Buyer
C138889,45,5,15004.25,2,VIP / High Spender
C138891,44,3,365.94,1,Occasional Buyer
C138892,37,4,242.4,3,Regular Buyer
C138893,55,5,1016.5,3,Regular Buyer
C138902,22,1,300.08,1,Occasional Buyer
C138905,52,1,5.23,0,Low Spender
C138907,23,1,15.15,1,Occasional Buyer
C138908,59,4,4801.28,3,Regular Buyer
C138910,34,3,47.07,1,Occasional Buyer
C138914,43,4,4801.28,3,Regular Buyer
C138915,28,3,365.94,1,Occasional Buyer
C138916,48,4,4801.28,3,Regular Buyer
C138918,39,1,600.17,1,Occasional Buyer
C138923,27,2,1200.32,1,Occasional Buyer
C138928,37,1,300.08,1,Occasional Buyer
C138929,64,1,600.17,0,Low Spender
C138931,47,1,1050,0,Low Spender
C138933,69,3,5401.53,0,Low Spender
C138936,42,2,60.6,0,Low Spender
C138941,39,1,15.15,1,Occasional Buyer
C138945,32,2,2400.68,1,Occasional Buyer
C138946,48,1,600.17,0,Low Spender
C138949,41,5,7502,2,VIP / High Spender
C138950,62,5,7502,3,Regular Buyer
C138959,18,3,365.94,1,Occasional Buyer
C138962,43,2,1200.32,0,Low Spender
C138963,24,5,896,1,Occasional Buyer
C138967,44,2,1200.32,0,Low Spender
C138973,45,2,1200.32,0,Low Spender
C138976,39,1,600.17,1,Occasional Buyer
C138977,32,2,1200.32,1,Occasional Buyer
C138978,37,5,130.75,3,Regular Buyer
C138984,42,1,40.66,0,Low Spender
C138988,33,3,322.56,1,Occasional Buyer
C138991,27,3,365.94,1,Occasional Buyer
C138992,37,4,4801.28,3,Regular Buyer
C138993,27,2,1200.32,1,Occasional Buyer
C138996,31,4,242.4,1,Occasional Buyer
C138998,39,2,1200.32,1,Occasional Buyer
C139000,38,4,573.44,3,Regular Buyer
C139001,36,3,322.56,1,Occasional Buyer
C139002,41,5,130.75,3,Regular Buyer
C139004,67,4,83.68,3,Regular Buyer
C139007,22,3,2700.7200000000003,1,Occasional Buyer
C139008,59,1,300.08,0,Low Spender
C139009,55,2,2400.68,0,Low Spender
C139011,26,3,47.07,1,Occasional Buyer
C139014,28,5,7502,2,VIP / High Spender
C139018,25,5,7502,2,VIP / High Spender
C139019,24,5,293.25,1,Occasional Buyer
C139024,29,2,1200.32,1,Occasional Buyer
C139026,33,4,4801.28,3,Regular Buyer
C139027,51,1,1050,0,Low Spender
C139034,53,4,4801.28,3,Regular Buyer
C139038,44,1,300.08,0,Low Spender
C139040,59,4,650.56,3,Regular Buyer
C139042,23,3,322.56,1,Occasional Buyer
C139043,24,2,20.92,1,Occasional Buyer
C139046,27,3,136.35000000000002,1,Occasional Buyer
C139048,45,1,600.17,0,Low Spender
C139050,54,5,896,3,Regular Buyer
C139054,49,3,2700.7200000000003,3,Regular Buyer
C139055,62,1,600.17,0,Low Spender
C139060,68,4,83.68,3,Regular Buyer
C139065,41,4,16800,2,VIP / High Spender
C139066,49,2,1200.32,0,Low Spender
C139067,21,3,47.07,1,Occasional Buyer
C139068,33,2,4200,1,Occasional Buyer
C139070,38,1,300.08,1,Occasional Buyer
C139074,66,2,60.6,0,Low Spender
C139077,43,5,7502,2,VIP / High Spender
C139080,63,3,365.94,0,Low Spender
C139081,54,2,60.6,0,Low Spender
C139082,57,4,242.4,3,Regular Buyer
C139084,28,3,322.56,1,Occasional Buyer
C139087,26,4,4801.28,1,Occasional Buyer
C139089,61,4,187.68,3,Regular Buyer
C139096,19,5,7502,2,VIP / High Spender
C139099,63,1,600.17,0,Low Spender
C139103,40,4,4801.28,3,Regular Buyer
C139105,40,4,4801.28,3,Regular Buyer
C139106,58,1,300.08,0,Low Spender
C139108,42,3,365.94,1,Occasional Buyer
C139109,57,4,4801.28,3,Regular Buyer
C139110,69,3,2700.7200000000003,0,Low Spender
C139114,30,2,20.92,1,Occasional Buyer
C139116,47,1,300.08,0,Low Spender
C139118,69,4,650.56,3,Regular Buyer
C139119,33,2,1200.32,1,Occasional Buyer
C139125,50,3,105.57,0,Low Spender
C139128,22,1,40.66,1,Occasional Buyer
C139130,53,1,300.08,0,Low Spender
C139131,25,2,162.64,1,Occasional Buyer
C139132,35,2,1200.32,1,Occasional Buyer
C139133,45,1,35.84,0,Low Spender
C139135,27,3,47.07,1,Occasional Buyer
C139144,56,2,162.64,0,Low Spender
C139145,51,5,7502,2,VIP / High Spender
C139149,54,3,105.57,0,Low Spender
C139150,44,2,1200.32,0,Low Spender
C139153,54,4,9602.72,2,VIP / High Spender
C139155,34,1,300.08,1,Occasional Buyer
C139156,46,5,7502,2,VIP / High Spender
C139161,28,3,365.94,1,Occasional Buyer
C139166,26,2,1200.32,1,Occasional Buyer
C139167,55,3,2700.7200000000003,0,Low Spender
C139168,32,2,4200,1,Occasional Buyer
C139174,40,3,365.94,1,Occasional Buyer
C139177,25,1,300.08,1,Occasional Buyer
C139179,24,1,5.23,1,Occasional Buyer
C139181,37,5,1016.5,3,Regular Buyer
C139182,57,2,1200.32,0,Low Spender
C139185,47,4,4801.28,3,Regular Buyer
C139191,58,3,2700.7200000000003,0,Low Spender
C139196,32,4,4801.28,3,Regular Buyer
C139199,47,4,4801.28,3,Regular Buyer
C139203,18,4,9602.72,2,VIP / High Spender
C139204,25,3,2700.7200000000003,1,Occasional Buyer
C139207,23,5,130.75,1,Occasional Buyer
C139209,53,5,130.75,3,Regular Buyer
C139211,41,2,1200.32,1,Occasional Buyer
C139213,43,1,300.08,0,Low Spender
C139214,30,4,4801.28,1,Occasional Buyer
C139215,25,3,322.56,1,Occasional Buyer
C139222,28,5,15004.25,2,VIP / High Spender
C139223,64,5,7502,3,Regular Buyer
C139231,54,5,7502,3,Regular Buyer
C139233,49,5,7502,2,VIP / High Spender
C139237,24,5,7502,2,VIP / High Spender
C139241,56,4,4801.28,3,Regular Buyer
C139243,19,1,1050,1,Occasional Buyer
C139244,66,2,4200,0,Low Spender
C139249,54,5,1016.5,3,Regular Buyer
C139250,32,4,4801.28,3,Regular Buyer
C139266,32,2,143.36,1,Occasional Buyer
C139271,22,3,365.94,1,Occasional Buyer
C139272,54,5,7502,3,Regular Buyer
C139273,53,2,46.92,0,Low Spender
C139279,33,4,573.44,1,Occasional Buyer
C139280,61,4,573.44,3,Regular Buyer
C139288,68,4,650.56,3,Regular Buyer
C139289,58,4,4801.28,3,Regular Buyer
C139296,45,1,300.08,0,Low Spender
C139301,69,3,2700.7200000000003,0,Low Spender
C139304,43,1,5.23,0,Low Spender
C139305,60,5,7502,3,Regular Buyer
C139306,23,1,15.15,1,Occasional Buyer
C139307,67,4,4801.28,3,Regular Buyer
C139309,49,3,365.94,0,Low Spender
C139313,37,5,130.75,3,Regular Buyer
C139323,50,3,365.94,0,Low Spender
C139330,58,4,650.56,3,Regular Buyer
C139331,22,5,293.25,1,Occasional Buyer
C139332,51,5,7502,2,VIP / High Spender
C139336,40,5,896,3,Regular Buyer
C139338,27,3,5401.53,1,Occasional Buyer
C139340,47,1,40.66,0,Low Spender
C139342,38,4,83.68,3,Regular Buyer
C139344,24,5,26250,2,VIP / High Spender
C139347,37,2,2400.68,1,Occasional Buyer
C139354,46,1,40.66,0,Low Spender
C139358,19,2,1200.32,1,Occasional Buyer
C139359,35,4,83.68,1,Occasional Buyer
C139366,55,1,5.23,0,Low Spender
C139370,53,3,9450,2,VIP / High Spender
C139373,36,4,9602.72,2,VIP / High Spender
C139386,29,4,242.4,1,Occasional Buyer
C139389,44,5,7502,2,VIP / High Spender
C139391,43,4,16800,2,VIP / High Spender
C139394,66,4,573.44,3,Regular Buyer
C139399,38,4,9602.72,2,VIP / High Spender
C139400,45,3,5401.53,3,Regular Buyer
C139404,34,5,7502,2,VIP / High Spender
C139406,33,1,300.08,1,Occasional Buyer
C139407,35,1,300.08,1,Occasional Buyer
C139409,37,1,300.08,1,Occasional Buyer
C139411,47,1,11.73,0,Low Spender
C139412,67,1,40.66,0,Low Spender
C139415,69,1,300.08,0,Low Spender
C139421,32,4,650.56,1,Occasional Buyer
C139426,24,3,136.35000000000002,1,Occasional Buyer
C139427,57,1,35.84,0,Low Spender
C139428,35,4,650.56,3,Regular Buyer
C139434,34,4,16800,2,VIP / High Spender
C139440,23,2,2400.68,1,Occasional Buyer
C139447,40,5,896,3,Regular Buyer
C139453,65,4,650.56,3,Regular Buyer
C139462,30,1,300.08,1,Occasional Buyer
C139468,28,2,162.64,1,Occasional Buyer
C139470,19,3,2700.7200000000003,1,Occasional Buyer
C139472,54,1,35.84,0,Low Spender
C139473,47,5,130.75,3,Regular Buyer
C139476,59,3,2700.7200000000003,0,Low Spender
C139481,31,4,187.68,1,Occasional Buyer
C139482,65,3,105.57,0,Low Spender
C139494,65,1,15.15,0,Low Spender
C139495,42,5,7502,2,VIP / High Spender
C139496,57,4,83.68,3,Regular Buyer
C139501,63,5,130.75,3,Regular Buyer
C139503,56,5,7502,3,Regular Buyer
C139507,32,2,143.36,1,Occasional Buyer
C139510,68,1,300.08,0,Low Spender
C139511,22,2,162.64,1,Occasional Buyer
C139512,56,5,1016.5,3,Regular Buyer
C139515,33,3,2700.7200000000003,1,Occasional Buyer
C139518,28,5,1016.5,3,Regular Buyer
C139523,18,2,143.36,1,Occasional Buyer
C139535,22,5,7502,2,VIP / High Spender
C139539,28,2,1200.32,1,Occasional Buyer
C139554,28,4,650.56,1,Occasional Buyer
C139556,40,5,896,3,Regular Buyer
C139560,33,5,1016.5,3,Regular Buyer
C139566,41,2,1200.32,1,Occasional Buyer
